key,dataset,video_id,object_id,expression_id,description_type,expression,prompt_method,prompt,candidate_count,oracle_track_id,oracle_J,oracle_F,oracle_J_and_F,recall_at_0_3,recall_at_0_5,recall_at_0_7,candidate_metrics
long_rvos/9c1297ecd3/2/4/raw_expression,long_rvos,9c1297ecd3,2,4,static,"A man wearing a white hat and a red shirt. In front of him stands a man wearing glasses, a black jacket, holding a deck of cards.",raw_expression,"A man wearing a white hat and a red shirt. In front of him stands a man wearing glasses, a black jacket, holding a deck of cards.",1,0,0.32415126852930576,0.3039952725032822,0.31407327051629397,1,0,0,"[{""track_id"":0,""confidence"":0.7852349281311035,""J"":0.32415126852930576,""F"":0.3039952725032822,""J_and_F"":0.31407327051629397}]"
long_rvos/9c1297ecd3/2/4/concept,long_rvos,9c1297ecd3,2,4,static,"A man wearing a white hat and a red shirt. In front of him stands a man wearing glasses, a black jacket, holding a deck of cards.",concept,man,8,0,0.9178774008349467,0.8529318656697621,0.8854046332523544,1,1,1,"[{""track_id"":0,""confidence"":0.8750000596046448,""J"":0.9178774008349467,""F"":0.8529318656697621,""J_and_F"":0.8854046332523544},{""track_id"":1,""confidence"":0.8947368264198303,""J"":0.23465901221458627,""F"":0.23586602950668917,""J_and_F"":0.2352625208606377},{""track_id"":2,""confidence"":0.7968254089355469,""J"":0.21875,""F"":0.21875,""J_and_F"":0.21875},{""track_id"":3,""confidence"":0.9609756469726562,""J"":0.25000461404441293,""F"":0.2507059487951807,""J_and_F"":0.2503552814197968},{""track_id"":4,""confidence"":0.976608157157898,""J"":0.28125,""F"":0.28125,""J_and_F"":0.28125},{""track_id"":5,""confidence"":0.9804878830909729,""J"":0.265625,""F"":0.265625,""J_and_F"":0.265625},{""track_id"":6,""confidence"":0.976608157157898,""J"":0.265625,""F"":0.265625,""J_and_F"":0.265625},{""track_id"":7,""confidence"":0.9843749403953552,""J"":0.265625,""F"":0.265625,""J_and_F"":0.265625}]"
long_rvos/9c1297ecd3/2/4/qwen_concept,long_rvos,9c1297ecd3,2,4,static,"A man wearing a white hat and a red shirt. In front of him stands a man wearing glasses, a black jacket, holding a deck of cards.",qwen_concept,man wearing a white hat and a red shirt,4,3,0.5088696728184585,0.5105841569383257,0.5097269148783921,1,1,0,"[{""track_id"":0,""confidence"":null,""J"":0.296875,""F"":0.296875,""J_and_F"":0.296875},{""track_id"":1,""confidence"":0.941605806350708,""J"":0.5204806954878414,""F"":0.49049486648171337,""J_and_F"":0.5054877809847773},{""track_id"":2,""confidence"":0.941605806350708,""J"":0.2959821671403511,""F"":0.2951799706746161,""J_and_F"":0.2955810689074836},{""track_id"":3,""confidence"":0.9298245906829834,""J"":0.5088696728184585,""F"":0.5105841569383257,""J_and_F"":0.5097269148783921}]"
long_rvos/9c1297ecd3/2/6/raw_expression,long_rvos,9c1297ecd3,2,6,static,A man wearing red clothes.,raw_expression,A man wearing red clothes.,1,0,0.9372086506844926,0.868938191284667,0.9030734209845798,1,1,1,"[{""track_id"":0,""confidence"":0.6604774594306946,""J"":0.9372086506844926,""F"":0.868938191284667,""J_and_F"":0.9030734209845798}]"
long_rvos/9c1297ecd3/2/6/concept,long_rvos,9c1297ecd3,2,6,static,A man wearing red clothes.,concept,man,8,0,0.9178774008349467,0.8529318656697621,0.8854046332523544,1,1,1,"[{""track_id"":0,""confidence"":0.8750000596046448,""J"":0.9178774008349467,""F"":0.8529318656697621,""J_and_F"":0.8854046332523544},{""track_id"":1,""confidence"":0.8947368264198303,""J"":0.23465901221458627,""F"":0.23586602950668917,""J_and_F"":0.2352625208606377},{""track_id"":2,""confidence"":0.7968254089355469,""J"":0.21875,""F"":0.21875,""J_and_F"":0.21875},{""track_id"":3,""confidence"":0.9609756469726562,""J"":0.25000461404441293,""F"":0.2507059487951807,""J_and_F"":0.2503552814197968},{""track_id"":4,""confidence"":0.976608157157898,""J"":0.28125,""F"":0.28125,""J_and_F"":0.28125},{""track_id"":5,""confidence"":0.9804878830909729,""J"":0.265625,""F"":0.265625,""J_and_F"":0.265625},{""track_id"":6,""confidence"":0.976608157157898,""J"":0.265625,""F"":0.265625,""J_and_F"":0.265625},{""track_id"":7,""confidence"":0.9843749403953552,""J"":0.265625,""F"":0.265625,""J_and_F"":0.265625}]"
long_rvos/9c1297ecd3/2/6/qwen_concept,long_rvos,9c1297ecd3,2,6,static,A man wearing red clothes.,qwen_concept,man,8,0,0.9178774008349467,0.8529318656697621,0.8854046332523544,1,1,1,"[{""track_id"":0,""confidence"":0.8750000596046448,""J"":0.9178774008349467,""F"":0.8529318656697621,""J_and_F"":0.8854046332523544},{""track_id"":1,""confidence"":0.8947368264198303,""J"":0.23465901221458627,""F"":0.23586602950668917,""J_and_F"":0.2352625208606377},{""track_id"":2,""confidence"":0.7968254089355469,""J"":0.21875,""F"":0.21875,""J_and_F"":0.21875},{""track_id"":3,""confidence"":0.9609756469726562,""J"":0.25000461404441293,""F"":0.2507059487951807,""J_and_F"":0.2503552814197968},{""track_id"":4,""confidence"":0.976608157157898,""J"":0.28125,""F"":0.28125,""J_and_F"":0.28125},{""track_id"":5,""confidence"":0.9804878830909729,""J"":0.265625,""F"":0.265625,""J_and_F"":0.265625},{""track_id"":6,""confidence"":0.976608157157898,""J"":0.265625,""F"":0.265625,""J_and_F"":0.265625},{""track_id"":7,""confidence"":0.9843749403953552,""J"":0.265625,""F"":0.265625,""J_and_F"":0.265625}]"
long_rvos/af7297f0db/1/1/raw_expression,long_rvos,af7297f0db,1,1,dynamic,"The baby is being held by the man, playing with the dog in the living room, then placed next to the dog on the floor and crawls.",raw_expression,"The baby is being held by the man, playing with the dog in the living room, then placed next to the dog on the floor and crawls.",0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/af7297f0db/1/1/concept,long_rvos,af7297f0db,1,1,dynamic,"The baby is being held by the man, playing with the dog in the living room, then placed next to the dog on the floor and crawls.",concept,baby,8,16,0.13834660685998762,0.15039964822152133,0.1443731275407545,0,0,0,"[{""track_id"":0,""confidence"":0.7264957427978516,""J"":0.11692125404336978,""F"":0.10825944376841137,""J_and_F"":0.11259034890589058},{""track_id"":2,""confidence"":0.7655677795410156,""J"":0.1289381881504043,""F"":0.13616257443292967,""J_and_F"":0.132550381291667},{""track_id"":4,""confidence"":null,""J"":0.046875,""F"":0.046875,""J_and_F"":0.046875},{""track_id"":5,""confidence"":0.7419355511665344,""J"":0.05682651564537158,""F"":0.06025391048726515,""J_and_F"":0.05854021306631836},{""track_id"":6,""confidence"":0.6878048777580261,""J"":0.058536022167487683,""F"":0.05876256629325505,""J_and_F"":0.058649294230371365},{""track_id"":11,""confidence"":0.7697842121124268,""J"":0.0673424944378305,""F"":0.06455213915493074,""J_and_F"":0.06594731679638062},{""track_id"":12,""confidence"":null,""J"":0.046875,""F"":0.046875,""J_and_F"":0.046875},{""track_id"":16,""confidence"":0.8750000596046448,""J"":0.13834660685998762,""F"":0.15039964822152133,""J_and_F"":0.1443731275407545}]"
long_rvos/af7297f0db/1/1/qwen_concept,long_rvos,af7297f0db,1,1,dynamic,"The baby is being held by the man, playing with the dog in the living room, then placed next to the dog on the floor and crawls.",qwen_concept,baby,8,16,0.13834660685998762,0.15039964822152133,0.1443731275407545,0,0,0,"[{""track_id"":0,""confidence"":0.7264957427978516,""J"":0.11692125404336978,""F"":0.10825944376841137,""J_and_F"":0.11259034890589058},{""track_id"":2,""confidence"":0.7655677795410156,""J"":0.1289381881504043,""F"":0.13616257443292967,""J_and_F"":0.132550381291667},{""track_id"":4,""confidence"":null,""J"":0.046875,""F"":0.046875,""J_and_F"":0.046875},{""track_id"":5,""confidence"":0.7419355511665344,""J"":0.05682651564537158,""F"":0.06025391048726515,""J_and_F"":0.05854021306631836},{""track_id"":6,""confidence"":0.6878048777580261,""J"":0.058536022167487683,""F"":0.05876256629325505,""J_and_F"":0.058649294230371365},{""track_id"":11,""confidence"":0.7697842121124268,""J"":0.0673424944378305,""F"":0.06455213915493074,""J_and_F"":0.06594731679638062},{""track_id"":12,""confidence"":null,""J"":0.046875,""F"":0.046875,""J_and_F"":0.046875},{""track_id"":16,""confidence"":0.8750000596046448,""J"":0.13834660685998762,""F"":0.15039964822152133,""J_and_F"":0.1443731275407545}]"
long_rvos/af7297f0db/1/6/raw_expression,long_rvos,af7297f0db,1,6,hybrid,"A baby in white and gray is held by a man, plays with a dog, and crawls on the floor.",raw_expression,"A baby in white and gray is held by a man, plays with a dog, and crawls on the floor.",0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/af7297f0db/1/6/concept,long_rvos,af7297f0db,1,6,hybrid,"A baby in white and gray is held by a man, plays with a dog, and crawls on the floor.",concept,baby,8,16,0.13834660685998762,0.15039964822152133,0.1443731275407545,0,0,0,"[{""track_id"":0,""confidence"":0.7264957427978516,""J"":0.11692125404336978,""F"":0.10825944376841137,""J_and_F"":0.11259034890589058},{""track_id"":2,""confidence"":0.7655677795410156,""J"":0.1289381881504043,""F"":0.13616257443292967,""J_and_F"":0.132550381291667},{""track_id"":4,""confidence"":null,""J"":0.046875,""F"":0.046875,""J_and_F"":0.046875},{""track_id"":5,""confidence"":0.7419355511665344,""J"":0.05682651564537158,""F"":0.06025391048726515,""J_and_F"":0.05854021306631836},{""track_id"":6,""confidence"":0.6878048777580261,""J"":0.058536022167487683,""F"":0.05876256629325505,""J_and_F"":0.058649294230371365},{""track_id"":11,""confidence"":0.7697842121124268,""J"":0.0673424944378305,""F"":0.06455213915493074,""J_and_F"":0.06594731679638062},{""track_id"":12,""confidence"":null,""J"":0.046875,""F"":0.046875,""J_and_F"":0.046875},{""track_id"":16,""confidence"":0.8750000596046448,""J"":0.13834660685998762,""F"":0.15039964822152133,""J_and_F"":0.1443731275407545}]"
long_rvos/af7297f0db/1/6/qwen_concept,long_rvos,af7297f0db,1,6,hybrid,"A baby in white and gray is held by a man, plays with a dog, and crawls on the floor.",qwen_concept,baby,8,16,0.13834660685998762,0.15039964822152133,0.1443731275407545,0,0,0,"[{""track_id"":0,""confidence"":0.7264957427978516,""J"":0.11692125404336978,""F"":0.10825944376841137,""J_and_F"":0.11259034890589058},{""track_id"":2,""confidence"":0.7655677795410156,""J"":0.1289381881504043,""F"":0.13616257443292967,""J_and_F"":0.132550381291667},{""track_id"":4,""confidence"":null,""J"":0.046875,""F"":0.046875,""J_and_F"":0.046875},{""track_id"":5,""confidence"":0.7419355511665344,""J"":0.05682651564537158,""F"":0.06025391048726515,""J_and_F"":0.05854021306631836},{""track_id"":6,""confidence"":0.6878048777580261,""J"":0.058536022167487683,""F"":0.05876256629325505,""J_and_F"":0.058649294230371365},{""track_id"":11,""confidence"":0.7697842121124268,""J"":0.0673424944378305,""F"":0.06455213915493074,""J_and_F"":0.06594731679638062},{""track_id"":12,""confidence"":null,""J"":0.046875,""F"":0.046875,""J_and_F"":0.046875},{""track_id"":16,""confidence"":0.8750000596046448,""J"":0.13834660685998762,""F"":0.15039964822152133,""J_and_F"":0.1443731275407545}]"
long_rvos/af7297f0db/1/0/raw_expression,long_rvos,af7297f0db,1,0,static,"A baby wearing a white short-sleeve shirt and gray pants, in the living room, with a man wearing a gray short-sleeve shirt and blue jeans, and a dog beside them.",raw_expression,"A baby wearing a white short-sleeve shirt and gray pants, in the living room, with a man wearing a gray short-sleeve shirt and blue jeans, and a dog beside them.",0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/af7297f0db/1/0/concept,long_rvos,af7297f0db,1,0,static,"A baby wearing a white short-sleeve shirt and gray pants, in the living room, with a man wearing a gray short-sleeve shirt and blue jeans, and a dog beside them.",concept,baby,8,16,0.13834660685998762,0.15039964822152133,0.1443731275407545,0,0,0,"[{""track_id"":0,""confidence"":0.7264957427978516,""J"":0.11692125404336978,""F"":0.10825944376841137,""J_and_F"":0.11259034890589058},{""track_id"":2,""confidence"":0.7655677795410156,""J"":0.1289381881504043,""F"":0.13616257443292967,""J_and_F"":0.132550381291667},{""track_id"":4,""confidence"":null,""J"":0.046875,""F"":0.046875,""J_and_F"":0.046875},{""track_id"":5,""confidence"":0.7419355511665344,""J"":0.05682651564537158,""F"":0.06025391048726515,""J_and_F"":0.05854021306631836},{""track_id"":6,""confidence"":0.6878048777580261,""J"":0.058536022167487683,""F"":0.05876256629325505,""J_and_F"":0.058649294230371365},{""track_id"":11,""confidence"":0.7697842121124268,""J"":0.0673424944378305,""F"":0.06455213915493074,""J_and_F"":0.06594731679638062},{""track_id"":12,""confidence"":null,""J"":0.046875,""F"":0.046875,""J_and_F"":0.046875},{""track_id"":16,""confidence"":0.8750000596046448,""J"":0.13834660685998762,""F"":0.15039964822152133,""J_and_F"":0.1443731275407545}]"
long_rvos/af7297f0db/1/0/qwen_concept,long_rvos,af7297f0db,1,0,static,"A baby wearing a white short-sleeve shirt and gray pants, in the living room, with a man wearing a gray short-sleeve shirt and blue jeans, and a dog beside them.",qwen_concept,baby,8,16,0.13834660685998762,0.15039964822152133,0.1443731275407545,0,0,0,"[{""track_id"":0,""confidence"":0.7264957427978516,""J"":0.11692125404336978,""F"":0.10825944376841137,""J_and_F"":0.11259034890589058},{""track_id"":2,""confidence"":0.7655677795410156,""J"":0.1289381881504043,""F"":0.13616257443292967,""J_and_F"":0.132550381291667},{""track_id"":4,""confidence"":null,""J"":0.046875,""F"":0.046875,""J_and_F"":0.046875},{""track_id"":5,""confidence"":0.7419355511665344,""J"":0.05682651564537158,""F"":0.06025391048726515,""J_and_F"":0.05854021306631836},{""track_id"":6,""confidence"":0.6878048777580261,""J"":0.058536022167487683,""F"":0.05876256629325505,""J_and_F"":0.058649294230371365},{""track_id"":11,""confidence"":0.7697842121124268,""J"":0.0673424944378305,""F"":0.06455213915493074,""J_and_F"":0.06594731679638062},{""track_id"":12,""confidence"":null,""J"":0.046875,""F"":0.046875,""J_and_F"":0.046875},{""track_id"":16,""confidence"":0.8750000596046448,""J"":0.13834660685998762,""F"":0.15039964822152133,""J_and_F"":0.1443731275407545}]"
long_rvos/c5c9b749d4/2/5/raw_expression,long_rvos,c5c9b749d4,2,5,dynamic,A man is playing a motion game with his friends with a serious expression.,raw_expression,A man is playing a motion game with his friends with a serious expression.,0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/c5c9b749d4/2/5/concept,long_rvos,c5c9b749d4,2,5,dynamic,A man is playing a motion game with his friends with a serious expression.,concept,man,11,0,0.8031234057111807,0.7256122719885714,0.764367838849876,1,1,1,"[{""track_id"":0,""confidence"":0.96875,""J"":0.8031234057111807,""F"":0.7256122719885714,""J_and_F"":0.764367838849876},{""track_id"":1,""confidence"":0.96875,""J"":0.47095147535196136,""F"":0.49468735488487603,""J_and_F"":0.4828194151184187},{""track_id"":3,""confidence"":0.7620818018913269,""J"":0.5,""F"":0.5,""J_and_F"":0.5},{""track_id"":4,""confidence"":0.9336099624633789,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375},{""track_id"":5,""confidence"":0.9024390578269958,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375},{""track_id"":6,""confidence"":0.9375000596046448,""J"":0.5001990956742944,""F"":0.5005628688094086,""J_and_F"":0.5003809822418515},{""track_id"":7,""confidence"":0.949367105960846,""J"":0.453125,""F"":0.453125,""J_and_F"":0.453125},{""track_id"":8,""confidence"":0.859649121761322,""J"":0.5000808629756383,""F"":0.5004808101136653,""J_and_F"":0.5002808365446518},{""track_id"":9,""confidence"":-4999.629032224417,""J"":0.46875,""F"":0.46875,""J_and_F"":0.46875},{""track_id"":10,""confidence"":0.9259259104728699,""J"":0.521580749060138,""F"":0.5150337594431709,""J_and_F"":0.5183072542516545},{""track_id"":14,""confidence"":0.8400000333786011,""J"":0.5529718814388169,""F"":0.5448268713782644,""J_and_F"":0.5488993764085406}]"
long_rvos/c5c9b749d4/2/5/qwen_concept,long_rvos,c5c9b749d4,2,5,dynamic,A man is playing a motion game with his friends with a serious expression.,qwen_concept,man,11,0,0.8031234057111807,0.7256122719885714,0.764367838849876,1,1,1,"[{""track_id"":0,""confidence"":0.96875,""J"":0.8031234057111807,""F"":0.7256122719885714,""J_and_F"":0.764367838849876},{""track_id"":1,""confidence"":0.96875,""J"":0.47095147535196136,""F"":0.49468735488487603,""J_and_F"":0.4828194151184187},{""track_id"":3,""confidence"":0.7620818018913269,""J"":0.5,""F"":0.5,""J_and_F"":0.5},{""track_id"":4,""confidence"":0.9336099624633789,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375},{""track_id"":5,""confidence"":0.9024390578269958,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375},{""track_id"":6,""confidence"":0.9375000596046448,""J"":0.5001990956742944,""F"":0.5005628688094086,""J_and_F"":0.5003809822418515},{""track_id"":7,""confidence"":0.949367105960846,""J"":0.453125,""F"":0.453125,""J_and_F"":0.453125},{""track_id"":8,""confidence"":0.859649121761322,""J"":0.5000808629756383,""F"":0.5004808101136653,""J_and_F"":0.5002808365446518},{""track_id"":9,""confidence"":-4999.629032224417,""J"":0.46875,""F"":0.46875,""J_and_F"":0.46875},{""track_id"":10,""confidence"":0.9259259104728699,""J"":0.521580749060138,""F"":0.5150337594431709,""J_and_F"":0.5183072542516545},{""track_id"":14,""confidence"":0.8400000333786011,""J"":0.5529718814388169,""F"":0.5448268713782644,""J_and_F"":0.5488993764085406}]"
long_rvos/c5c9b749d4/2/7/raw_expression,long_rvos,c5c9b749d4,2,7,dynamic,"The man in black is holding a controller and swinging his fists, playing a fighting game.",raw_expression,"The man in black is holding a controller and swinging his fists, playing a fighting game.",1,0,0.5211253220527976,0.5132551723002542,0.517190247176526,1,1,0,"[{""track_id"":0,""confidence"":0.7387754917144775,""J"":0.5211253220527976,""F"":0.5132551723002542,""J_and_F"":0.517190247176526}]"
long_rvos/c5c9b749d4/2/7/concept,long_rvos,c5c9b749d4,2,7,dynamic,"The man in black is holding a controller and swinging his fists, playing a fighting game.",concept,man,11,0,0.8031234057111807,0.7256122719885714,0.764367838849876,1,1,1,"[{""track_id"":0,""confidence"":0.96875,""J"":0.8031234057111807,""F"":0.7256122719885714,""J_and_F"":0.764367838849876},{""track_id"":1,""confidence"":0.96875,""J"":0.47095147535196136,""F"":0.49468735488487603,""J_and_F"":0.4828194151184187},{""track_id"":3,""confidence"":0.7620818018913269,""J"":0.5,""F"":0.5,""J_and_F"":0.5},{""track_id"":4,""confidence"":0.9336099624633789,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375},{""track_id"":5,""confidence"":0.9024390578269958,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375},{""track_id"":6,""confidence"":0.9375000596046448,""J"":0.5001990956742944,""F"":0.5005628688094086,""J_and_F"":0.5003809822418515},{""track_id"":7,""confidence"":0.949367105960846,""J"":0.453125,""F"":0.453125,""J_and_F"":0.453125},{""track_id"":8,""confidence"":0.859649121761322,""J"":0.5000808629756383,""F"":0.5004808101136653,""J_and_F"":0.5002808365446518},{""track_id"":9,""confidence"":-4999.629032224417,""J"":0.46875,""F"":0.46875,""J_and_F"":0.46875},{""track_id"":10,""confidence"":0.9259259104728699,""J"":0.521580749060138,""F"":0.5150337594431709,""J_and_F"":0.5183072542516545},{""track_id"":14,""confidence"":0.8400000333786011,""J"":0.5529718814388169,""F"":0.5448268713782644,""J_and_F"":0.5488993764085406}]"
long_rvos/c5c9b749d4/2/7/qwen_concept,long_rvos,c5c9b749d4,2,7,dynamic,"The man in black is holding a controller and swinging his fists, playing a fighting game.",qwen_concept,man in black,9,1,0.7464643928122382,0.6812644975487756,0.713864445180507,1,1,1,"[{""track_id"":0,""confidence"":0.9259259104728699,""J"":0.5215913662620325,""F"":0.5127402668824391,""J_and_F"":0.5171658165722358},{""track_id"":1,""confidence"":0.6521739363670349,""J"":0.7464643928122382,""F"":0.6812644975487756,""J_and_F"":0.713864445180507},{""track_id"":5,""confidence"":0.7852349281311035,""J"":0.5145977433857859,""F"":0.5130839938194571,""J_and_F"":0.5138408686026215},{""track_id"":6,""confidence"":0.7815700173377991,""J"":0.529023409945385,""F"":0.5264921072850064,""J_and_F"":0.5277577586151957},{""track_id"":8,""confidence"":0.7460317611694336,""J"":0.5149281875110919,""F"":0.513101279788173,""J_and_F"":0.5140147336496325},{""track_id"":9,""confidence"":0.8672199249267578,""J"":0.5122470844607323,""F"":0.5113909917846405,""J_and_F"":0.5118190381226864},{""track_id"":10,""confidence"":0.719298243522644,""J"":0.46875,""F"":0.46875,""J_and_F"":0.46875},{""track_id"":11,""confidence"":0.7387754917144775,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375},{""track_id"":12,""confidence"":0.675126850605011,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375}]"
long_rvos/c5c9b749d4/2/10/raw_expression,long_rvos,c5c9b749d4,2,10,hybrid,A man wearing black clothes plays motion-sensing games with friends.,raw_expression,A man wearing black clothes plays motion-sensing games with friends.,0,,0.0,0.0,0.0,0,0,0,[]
long_rvos/c5c9b749d4/2/10/concept,long_rvos,c5c9b749d4,2,10,hybrid,A man wearing black clothes plays motion-sensing games with friends.,concept,man,11,0,0.8031234057111807,0.7256122719885714,0.764367838849876,1,1,1,"[{""track_id"":0,""confidence"":0.96875,""J"":0.8031234057111807,""F"":0.7256122719885714,""J_and_F"":0.764367838849876},{""track_id"":1,""confidence"":0.96875,""J"":0.47095147535196136,""F"":0.49468735488487603,""J_and_F"":0.4828194151184187},{""track_id"":3,""confidence"":0.7620818018913269,""J"":0.5,""F"":0.5,""J_and_F"":0.5},{""track_id"":4,""confidence"":0.9336099624633789,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375},{""track_id"":5,""confidence"":0.9024390578269958,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375},{""track_id"":6,""confidence"":0.9375000596046448,""J"":0.5001990956742944,""F"":0.5005628688094086,""J_and_F"":0.5003809822418515},{""track_id"":7,""confidence"":0.949367105960846,""J"":0.453125,""F"":0.453125,""J_and_F"":0.453125},{""track_id"":8,""confidence"":0.859649121761322,""J"":0.5000808629756383,""F"":0.5004808101136653,""J_and_F"":0.5002808365446518},{""track_id"":9,""confidence"":-4999.629032224417,""J"":0.46875,""F"":0.46875,""J_and_F"":0.46875},{""track_id"":10,""confidence"":0.9259259104728699,""J"":0.521580749060138,""F"":0.5150337594431709,""J_and_F"":0.5183072542516545},{""track_id"":14,""confidence"":0.8400000333786011,""J"":0.5529718814388169,""F"":0.5448268713782644,""J_and_F"":0.5488993764085406}]"
long_rvos/c5c9b749d4/2/10/qwen_concept,long_rvos,c5c9b749d4,2,10,hybrid,A man wearing black clothes plays motion-sensing games with friends.,qwen_concept,man,11,0,0.8031234057111807,0.7256122719885714,0.764367838849876,1,1,1,"[{""track_id"":0,""confidence"":0.96875,""J"":0.8031234057111807,""F"":0.7256122719885714,""J_and_F"":0.764367838849876},{""track_id"":1,""confidence"":0.96875,""J"":0.47095147535196136,""F"":0.49468735488487603,""J_and_F"":0.4828194151184187},{""track_id"":3,""confidence"":0.7620818018913269,""J"":0.5,""F"":0.5,""J_and_F"":0.5},{""track_id"":4,""confidence"":0.9336099624633789,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375},{""track_id"":5,""confidence"":0.9024390578269958,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375},{""track_id"":6,""confidence"":0.9375000596046448,""J"":0.5001990956742944,""F"":0.5005628688094086,""J_and_F"":0.5003809822418515},{""track_id"":7,""confidence"":0.949367105960846,""J"":0.453125,""F"":0.453125,""J_and_F"":0.453125},{""track_id"":8,""confidence"":0.859649121761322,""J"":0.5000808629756383,""F"":0.5004808101136653,""J_and_F"":0.5002808365446518},{""track_id"":9,""confidence"":-4999.629032224417,""J"":0.46875,""F"":0.46875,""J_and_F"":0.46875},{""track_id"":10,""confidence"":0.9259259104728699,""J"":0.521580749060138,""F"":0.5150337594431709,""J_and_F"":0.5183072542516545},{""track_id"":14,""confidence"":0.8400000333786011,""J"":0.5529718814388169,""F"":0.5448268713782644,""J_and_F"":0.5488993764085406}]"
long_rvos/c5c9b749d4/2/11/raw_expression,long_rvos,c5c9b749d4,2,11,hybrid,A man in a black shirt swings his fists while playing a fighting game.,raw_expression,A man in a black shirt swings his fists while playing a fighting game.,2,0,0.5138909310121743,0.5136861158690252,0.5137885234405998,1,1,0,"[{""track_id"":0,""confidence"":0.6521739363670349,""J"":0.5138909310121743,""F"":0.5136861158690252,""J_and_F"":0.5137885234405998},{""track_id"":1,""confidence"":0.7575758099555969,""J"":0.4375,""F"":0.4375,""J_and_F"":0.4375}]"
long_rvos/c5c9b749d4/2/11/concept,long_rvos,c5c9b749d4,2,11,hybrid,A man in a black shirt swings his fists while playing a fighting game.,concept,man,11,0,0.8031234057111807,0.7256122719885714,0.764367838849876,1,1,1,"[{""track_id"":0,""confidence"":0.96875,""J"":0.8031234057111807,""F"":0.7256122719885714,""J_and_F"":0.764367838849876},{""track_id"":1,""confidence"":0.96875,""J"":0.47095147535196136,""F"":0.49468735488487603,""J_and_F"":0.4828194151184187},{""track_id"":3,""confidence"":0.7620818018913269,""J"":0.5,""F"":0.5,""J_and_F"":0.5},{""track_id"":4,""confidence"":0.9336099624633789,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375},{""track_id"":5,""confidence"":0.9024390578269958,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375},{""track_id"":6,""confidence"":0.9375000596046448,""J"":0.5001990956742944,""F"":0.5005628688094086,""J_and_F"":0.5003809822418515},{""track_id"":7,""confidence"":0.949367105960846,""J"":0.453125,""F"":0.453125,""J_and_F"":0.453125},{""track_id"":8,""confidence"":0.859649121761322,""J"":0.5000808629756383,""F"":0.5004808101136653,""J_and_F"":0.5002808365446518},{""track_id"":9,""confidence"":-4999.629032224417,""J"":0.46875,""F"":0.46875,""J_and_F"":0.46875},{""track_id"":10,""confidence"":0.9259259104728699,""J"":0.521580749060138,""F"":0.5150337594431709,""J_and_F"":0.5183072542516545},{""track_id"":14,""confidence"":0.8400000333786011,""J"":0.5529718814388169,""F"":0.5448268713782644,""J_and_F"":0.5488993764085406}]"
long_rvos/c5c9b749d4/2/11/qwen_concept,long_rvos,c5c9b749d4,2,11,hybrid,A man in a black shirt swings his fists while playing a fighting game.,qwen_concept,man,11,0,0.8031234057111807,0.7256122719885714,0.764367838849876,1,1,1,"[{""track_id"":0,""confidence"":0.96875,""J"":0.8031234057111807,""F"":0.7256122719885714,""J_and_F"":0.764367838849876},{""track_id"":1,""confidence"":0.96875,""J"":0.47095147535196136,""F"":0.49468735488487603,""J_and_F"":0.4828194151184187},{""track_id"":3,""confidence"":0.7620818018913269,""J"":0.5,""F"":0.5,""J_and_F"":0.5},{""track_id"":4,""confidence"":0.9336099624633789,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375},{""track_id"":5,""confidence"":0.9024390578269958,""J"":0.484375,""F"":0.484375,""J_and_F"":0.484375},{""track_id"":6,""confidence"":0.9375000596046448,""J"":0.5001990956742944,""F"":0.5005628688094086,""J_and_F"":0.5003809822418515},{""track_id"":7,""confidence"":0.949367105960846,""J"":0.453125,""F"":0.453125,""J_and_F"":0.453125},{""track_id"":8,""confidence"":0.859649121761322,""J"":0.5000808629756383,""F"":0.5004808101136653,""J_and_F"":0.5002808365446518},{""track_id"":9,""confidence"":-4999.629032224417,""J"":0.46875,""F"":0.46875,""J_and_F"":0.46875},{""track_id"":10,""confidence"":0.9259259104728699,""J"":0.521580749060138,""F"":0.5150337594431709,""J_and_F"":0.5183072542516545},{""track_id"":14,""confidence"":0.8400000333786011,""J"":0.5529718814388169,""F"":0.5448268713782644,""J_and_F"":0.5488993764085406}]"
